"","X","epoca","ciclo","fungicida","cultivar","rep_i","rep_ii","rep_iii","rep_iv","empresa","inicio_ret","grupo__qualidade","data_de_plantio","data_de_espigacao","data_de_maturacao","dias_do_plantio_a_espigacao","dias_da_espigacao_a_maturacao","dias_do_plantio_a_maturacao","localidade","subregiao_abrev","subregiao_nome","desenho_experimental","num_total_cultivares_testados","num_total_de_parcelas_por_ensaio","comprimento_medio_m","largura_m","distancia_entre_fileras_cm","numero_de_fileras","solo","materia_organica_percentual","nitrogeno_ppm","fosforo_ppm","potasio_ppm","tipo","textura","nan_mg_kg","cultivo_antecesor","densidad_sementes_m2","densidad_sementes_kg_ha","sistema_de_plantio","uso_de_fertilizante","uso_de_irrigacao","uso_de_herbicida","uso_de_fungicida","uso_de_insecticida","uso_de_outros_produtos","chuvas_janeiro","chuvas_fevereiro","chuvas_marco","chuvas_abril","chuvas_maio","chuvas_junho","chuvas_julho","chuvas_agosto","chuvas_setembro","chuvas_outubro","chuvas_novembro","chuvas_dezembro","temp_janeiro","temp_fevereiro","temp_marco","temp_abril","temp_maio","temp_junho","temp_julho","temp_agosto","temp_setembro","temp_outubro","temp_novembro","temp_dezembro","ano"
"1151",1151,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","BUCK SAETA",6439.73410404624,5297.57225433526,6190.33526011561,NA,"BUCK SEMILLAS",2015,"Grupo de qualidade 1","01-07-2021","20-10-2021",NA,110.3125,NA,NA,"9 De Julio","PBS IIS-IV","Pampa subúmeda sur","DBCA",78,NA,"5","1","20",5,"Hapludol",3.4,"35",5,NA,"Típico","Franco Arenoso",NA,"Girasol",NA,NA,"Maquina","140 MAP + 280 kg Urea",NA,"Glifosato 2l/ha+ 2,4 D 0,5 l/ha + Metsulfuron 6 g/ha+ Dicamba 0,15","Amistar 0,4  Z31 + Orquesta 1,2  Z40",NA,NA,102,48,68,38,102,7,6,65,105.3,65,102,"74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
"1152",1152,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","CEIBO",5514.85549132948,4978.95953757225,5993.82658959537,NA,"ASOCIADOS DON MARIO",2015,"Grupo de qualidade 2","01-07-2021","20-10-2021",NA,110.3125,NA,NA,"9 De Julio","PBS IIS-IV","Pampa subúmeda sur","DBCA",78,NA,"5","1","20",5,"Hapludol",3.4,"35",5,NA,"Típico","Franco Arenoso",NA,"Girasol",NA,NA,"Maquina","140 MAP + 280 kg Urea",NA,"Glifosato 2l/ha+ 2,4 D 0,5 l/ha + Metsulfuron 6 g/ha+ Dicamba 0,15","Amistar 0,4  Z31 + Orquesta 1,2  Z40",NA,NA,102,48,68,38,102,7,6,65,105.3,65,102,"74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
"1153",1153,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","GINGKO",7541.84971098266,6293.65317919075,6466.76300578035,NA,"BIOCERES",2017,"Grupo de qualidade 3","01-07-2021","20-10-2021",NA,110.3125,NA,NA,"9 De Julio","PBS IIS-IV","Pampa subúmeda sur","DBCA",78,NA,"5","1","20",5,"Hapludol",3.4,"35",5,NA,"Típico","Franco Arenoso",NA,"Girasol",NA,NA,"Maquina","140 MAP + 280 kg Urea",NA,"Glifosato 2l/ha+ 2,4 D 0,5 l/ha + Metsulfuron 6 g/ha+ Dicamba 0,15","Amistar 0,4  Z31 + Orquesta 1,2  Z40",NA,NA,102,48,68,38,102,7,6,65,105.3,65,102,"74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
"1154",1154,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","KLEIN CIEN AÑOS",4915.91907514451,5215.07514450867,5556.06936416185,NA,"CRIADERO KLEIN",2019,"Grupo de qualidade 1","01-07-2021","26-10-2021",NA,116.3125,NA,NA,"9 De Julio","PBS IIS-IV","Pampa subúmeda sur","DBCA",78,NA,"5","1","20",5,"Hapludol",3.4,"35",5,NA,"Típico","Franco Arenoso",NA,"Girasol",NA,NA,"Maquina","140 MAP + 280 kg Urea",NA,"Glifosato 2l/ha+ 2,4 D 0,5 l/ha + Metsulfuron 6 g/ha+ Dicamba 0,15","Amistar 0,4  Z31 + Orquesta 1,2  Z40",NA,NA,102,48,68,38,102,7,6,65,105.3,65,102,"74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
"1155",1155,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","IS HORNERO",6574.54335260116,5686.7514450867,5301.49132947977,NA,"ADM",2021,"Grupo de qualidade 1","01-07-2021","18-10-2021",NA,108.3125,NA,NA,"9 De Julio","PBS IIS-IV","Pampa subúmeda sur","DBCA",78,NA,"5","1","20",5,"Hapludol",3.4,"35",5,NA,"Típico","Franco Arenoso",NA,"Girasol",NA,NA,"Maquina","140 MAP + 280 kg Urea",NA,"Glifosato 2l/ha+ 2,4 D 0,5 l/ha + Metsulfuron 6 g/ha+ Dicamba 0,15","Amistar 0,4  Z31 + Orquesta 1,2  Z40",NA,NA,102,48,68,38,102,7,6,65,105.3,65,102,"74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
"1156",1156,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","IS TORDO",6063.23699421965,5651.05202312139,6377.51445086705,NA,"ASOCIADOS DON MARIO",2021,"Grupo de qualidade 2","01-07-2021","24-10-2021",NA,114.3125,NA,NA,"9 De Julio","PBS IIS-IV","Pampa subúmeda sur","DBCA",78,NA,"5","1","20",5,"Hapludol",3.4,"35",5,NA,"Típico","Franco Arenoso",NA,"Girasol",NA,NA,"Maquina","140 MAP + 280 kg Urea",NA,"Glifosato 2l/ha+ 2,4 D 0,5 l/ha + Metsulfuron 6 g/ha+ Dicamba 0,15","Amistar 0,4  Z31 + Orquesta 1,2  Z40",NA,NA,102,48,68,38,102,7,6,65,105.3,65,102,"74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
"1157",1157,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","KLEIN FAVORITO 2",5729.65317919075,5132.02312138728,5647.53757225434,NA,"CRIADERO KLEIN",2020,"Grupo de qualidade 3","01-07-2021","25-10-2021",NA,115.3125,NA,NA,"9 De Julio","PBS IIS-IV","Pampa subúmeda sur","DBCA",78,NA,"5","1","20",5,"Hapludol",3.4,"35",5,NA,"Típico","Franco Arenoso",NA,"Girasol",NA,NA,"Maquina","140 MAP + 280 kg Urea",NA,"Glifosato 2l/ha+ 2,4 D 0,5 l/ha + Metsulfuron 6 g/ha+ Dicamba 0,15","Amistar 0,4  Z31 + Orquesta 1,2  Z40",NA,NA,102,48,68,38,102,7,6,65,105.3,65,102,"74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
"1158",1158,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","KLEIN LIEBRE",5813.29479768786,5112.38150289017,5608.09248554913,NA,"CRIADERO KLEIN",2013,"Grupo de qualidade 3","01-07-2021","16-10-2021",NA,106.3125,NA,NA,"9 De Julio","PBS IIS-IV","Pampa subúmeda sur","DBCA",78,NA,"5","1","20",5,"Hapludol",3.4,"35",5,NA,"Típico","Franco Arenoso",NA,"Girasol",NA,NA,"Maquina","140 MAP + 280 kg Urea",NA,"Glifosato 2l/ha+ 2,4 D 0,5 l/ha + Metsulfuron 6 g/ha+ Dicamba 0,15","Amistar 0,4  Z31 + Orquesta 1,2  Z40",NA,NA,102,48,68,38,102,7,6,65,105.3,65,102,"74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
"1159",1159,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","KLEIN NUTRIA",5692.34682080925,5961.29479768786,5733.41040462428,NA,"CRIADERO KLEIN",2009,"Grupo de qualidade 2","01-07-2021","22-10-2021",NA,112.3125,NA,NA,"9 De Julio","PBS IIS-IV","Pampa subúmeda sur","DBCA",78,NA,"5","1","20",5,"Hapludol",3.4,"35",5,NA,"Típico","Franco Arenoso",NA,"Girasol",NA,NA,"Maquina","140 MAP + 280 kg Urea",NA,"Glifosato 2l/ha+ 2,4 D 0,5 l/ha + Metsulfuron 6 g/ha+ Dicamba 0,15","Amistar 0,4  Z31 + Orquesta 1,2  Z40",NA,NA,102,48,68,38,102,7,6,65,105.3,65,102,"74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
"1160",1160,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","KLEIN POTRO",7032.1387283237,6496.82080924855,6542.98265895954,NA,"CRIADERO KLEIN",2018,"Grupo de qualidade 1","01-07-2021","26-10-2021",NA,116.3125,NA,NA,"9 De Julio","PBS IIS-IV","Pampa subúmeda sur","DBCA",78,NA,"5","1","20",5,"Hapludol",3.4,"35",5,NA,"Típico","Franco Arenoso",NA,"Girasol",NA,NA,"Maquina","140 MAP + 280 kg Urea",NA,"Glifosato 2l/ha+ 2,4 D 0,5 l/ha + Metsulfuron 6 g/ha+ Dicamba 0,15","Amistar 0,4  Z31 + Orquesta 1,2  Z40",NA,NA,102,48,68,38,102,7,6,65,105.3,65,102,"74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
"1161",1161,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","KLEINPROMETEO",3625.94219653179,3685.45664739884,2965.31791907514,NA,"CRIADERO KLEIN",2016,"Grupo de qualidade 1","01-07-2021","21-10-2021",NA,111.3125,NA,NA,"9 De Julio","PBS IIS-IV","Pampa subúmeda sur","DBCA",78,NA,"5","1","20",5,"Hapludol",3.4,"35",5,NA,"Típico","Franco Arenoso",NA,"Girasol",NA,NA,"Maquina","140 MAP + 280 kg Urea",NA,"Glifosato 2l/ha+ 2,4 D 0,5 l/ha + Metsulfuron 6 g/ha+ Dicamba 0,15","Amistar 0,4  Z31 + Orquesta 1,2  Z40",NA,NA,102,48,68,38,102,7,6,65,105.3,65,102,"74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
"1162",1162,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","KLEIN VALOR",6183.29479768786,5779.97687861272,5678.68208092486,NA,"CRIADERO KLEIN",2018,"Grupo de qualidade 1","01-07-2021","24-10-2021",NA,114.3125,NA,NA,"9 De Julio","PBS IIS-IV","Pampa subúmeda sur","DBCA",78,NA,"5","1","20",5,"Hapludol",3.4,"35",5,NA,"Típico","Franco Arenoso",NA,"Girasol",NA,NA,"Maquina","140 MAP + 280 kg Urea",NA,"Glifosato 2l/ha+ 2,4 D 0,5 l/ha + Metsulfuron 6 g/ha+ Dicamba 0,15","Amistar 0,4  Z31 + Orquesta 1,2  Z40",NA,NA,102,48,68,38,102,7,6,65,105.3,65,102,"74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
"1163",1163,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","LG PAMPERO",5083.09826589595,4588.90173410405,4951.3063583815,NA,"Não informado",NA,"Não informado","01-07-2021","24-10-2021",NA,114.3125,NA,NA,"9 De Julio","PBS IIS-IV","Pampa subúmeda sur","DBCA",78,NA,"5","1","20",5,"Hapludol",3.4,"35",5,NA,"Típico","Franco Arenoso",NA,"Girasol",NA,NA,"Maquina","140 MAP + 280 kg Urea",NA,"Glifosato 2l/ha+ 2,4 D 0,5 l/ha + Metsulfuron 6 g/ha+ Dicamba 0,15","Amistar 0,4  Z31 + Orquesta 1,2  Z40",NA,NA,102,48,68,38,102,7,6,65,105.3,65,102,"74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
"1164",1164,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","LG ZAINO",6062.79768786127,4588.90173410405,5816.18497109827,NA,"LIMAGRAIN",2021,"Grupo de qualidade 2","01-07-2021","24-10-2021",NA,114.3125,NA,NA,"9 De Julio","PBS IIS-IV","Pampa subúmeda sur","DBCA",78,NA,"5","1","20",5,"Hapludol",3.4,"35",5,NA,"Típico","Franco Arenoso",NA,"Girasol",NA,NA,"Maquina","140 MAP + 280 kg Urea",NA,"Glifosato 2l/ha+ 2,4 D 0,5 l/ha + Metsulfuron 6 g/ha+ Dicamba 0,15","Amistar 0,4  Z31 + Orquesta 1,2  Z40",NA,NA,102,48,68,38,102,7,6,65,105.3,65,102,"74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
"1165",1165,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","MS INTA 415",5453.64161849711,4568.18497109827,5605.54913294798,NA,"LDC SEMILLAS",2016,"Grupo de qualidade 3","01-07-2021","25-10-2021",NA,115.3125,NA,NA,"9 De Julio","PBS IIS-IV","Pampa subúmeda sur","DBCA",78,NA,"5","1","20",5,"Hapludol",3.4,"35",5,NA,"Típico","Franco Arenoso",NA,"Girasol",NA,NA,"Maquina","140 MAP + 280 kg Urea",NA,"Glifosato 2l/ha+ 2,4 D 0,5 l/ha + Metsulfuron 6 g/ha+ Dicamba 0,15","Amistar 0,4  Z31 + Orquesta 1,2  Z40",NA,NA,102,48,68,38,102,7,6,65,105.3,65,102,"74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
"1166",1166,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","MS INTA 815",6700.57803468208,5908.03468208093,5304.45086705202,NA,"LDC SEMILLAS",2015,"Grupo de qualidade 3","01-07-2021","16-10-2021",NA,106.3125,NA,NA,"9 De Julio","PBS IIS-IV","Pampa subúmeda sur","DBCA",78,NA,"5","1","20",5,"Hapludol",3.4,"35",5,NA,"Típico","Franco Arenoso",NA,"Girasol",NA,NA,"Maquina","140 MAP + 280 kg Urea",NA,"Glifosato 2l/ha+ 2,4 D 0,5 l/ha + Metsulfuron 6 g/ha+ Dicamba 0,15","Amistar 0,4  Z31 + Orquesta 1,2  Z40",NA,NA,102,48,68,38,102,7,6,65,105.3,65,102,"74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
"1167",1167,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","MS INTA BONAERENSE 817",6110.65895953757,4900.06936416185,5356.76300578035,NA,"LDC SEMILLAS",2017,"Grupo de qualidade 3","01-07-2021","18-10-2021",NA,108.3125,NA,NA,"9 De Julio","PBS IIS-IV","Pampa subúmeda sur","DBCA",78,NA,"5","1","20",5,"Hapludol",3.4,"35",5,NA,"Típico","Franco Arenoso",NA,"Girasol",NA,NA,"Maquina","140 MAP + 280 kg Urea",NA,"Glifosato 2l/ha+ 2,4 D 0,5 l/ha + Metsulfuron 6 g/ha+ Dicamba 0,15","Amistar 0,4  Z31 + Orquesta 1,2  Z40",NA,NA,102,48,68,38,102,7,6,65,105.3,65,102,"74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
"1168",1168,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","ÑANDUBAY",5437.24855491329,4614.45086705202,5538.95953757225,NA,"ASOCIADOS DON MARIO",2018,"Grupo de qualidade 2","01-07-2021","25-10-2021",NA,115.3125,NA,NA,"9 De Julio","PBS IIS-IV","Pampa subúmeda sur","DBCA",78,NA,"5","1","20",5,"Hapludol",3.4,"35",5,NA,"Típico","Franco Arenoso",NA,"Girasol",NA,NA,"Maquina","140 MAP + 280 kg Urea",NA,"Glifosato 2l/ha+ 2,4 D 0,5 l/ha + Metsulfuron 6 g/ha+ Dicamba 0,15","Amistar 0,4  Z31 + Orquesta 1,2  Z40",NA,NA,102,48,68,38,102,7,6,65,105.3,65,102,"74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
"1169",1169,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","SY 330",6831.0289017341,6480.46242774566,6270.42774566474,NA,"BUCK SEMILLAS",2015,"Grupo de qualidade 2","01-07-2021","18-10-2021",NA,108.3125,NA,NA,"9 De Julio","PBS IIS-IV","Pampa subúmeda sur","DBCA",78,NA,"5","1","20",5,"Hapludol",3.4,"35",5,NA,"Típico","Franco Arenoso",NA,"Girasol",NA,NA,"Maquina","140 MAP + 280 kg Urea",NA,"Glifosato 2l/ha+ 2,4 D 0,5 l/ha + Metsulfuron 6 g/ha+ Dicamba 0,15","Amistar 0,4  Z31 + Orquesta 1,2  Z40",NA,NA,102,48,68,38,102,7,6,65,105.3,65,102,"74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
"1170",1170,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","TBIO AUDAZ",6562.8901734104,5514.85549132948,5531.09826589595,NA,"ASOCIADOS DON MARIO",2019,"Grupo de qualidade 1","01-07-2021","18-10-2021",NA,108.3125,NA,NA,"9 De Julio","PBS IIS-IV","Pampa subúmeda sur","DBCA",78,NA,"5","1","20",5,"Hapludol",3.4,"35",5,NA,"Típico","Franco Arenoso",NA,"Girasol",NA,NA,"Maquina","140 MAP + 280 kg Urea",NA,"Glifosato 2l/ha+ 2,4 D 0,5 l/ha + Metsulfuron 6 g/ha+ Dicamba 0,15","Amistar 0,4  Z31 + Orquesta 1,2  Z40",NA,NA,102,48,68,38,102,7,6,65,105.3,65,102,"74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
"1171",1171,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","HO ATUEL",7022.98265895954,5390.6936416185,6917.59537572254,NA,"ASOCIADOS DON MARIO",2017,"Grupo de qualidade 2","01-07-2021","21-10-2021",NA,111.3125,NA,NA,"9 De Julio","PBS IIS-IV","Pampa subúmeda sur","DBCA",78,NA,"5","1","20",5,"Hapludol",3.4,"35",5,NA,"Típico","Franco Arenoso",NA,"Girasol",NA,NA,"Maquina","140 MAP + 280 kg Urea",NA,"Glifosato 2l/ha+ 2,4 D 0,5 l/ha + Metsulfuron 6 g/ha+ Dicamba 0,15","Amistar 0,4  Z31 + Orquesta 1,2  Z40",NA,NA,102,48,68,38,102,7,6,65,105.3,65,102,"74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
"1172",1172,1,"LARGO","SIN FUNGICIDA","365",5114,NA,4622,NA,"ACA",2018,"Grupo de qualidade 1","03-06-2021",NA,NA,NA,NA,NA,"Pla","PBS IIS-IV","Pampa subúmeda sur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soja","280-350",NA,"Siembra directa, maquina",NA,NA,NA,"1,2 l Orquesta ultra,",NA,NA,58.8,77,46.7,103.8,96.1,10.6,14.3,52.9,105.7,29.3,70,"24.900000000000002",9.9,"8","6.8","5.0999999999999996","-1.1000000000000001","-4.4000000000000004","-4.9000000000000004","-3.8","0.7","0.4","2.2000000000000002","9.1",2021
"1173",1173,1,"LARGO","SIN FUNGICIDA","ACA 308",6107,NA,6300,NA,"ACA",2021,"Grupo de qualidade 3","03-06-2021",NA,NA,NA,NA,NA,"Pla","PBS IIS-IV","Pampa subúmeda sur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soja","280-350",NA,"Siembra directa, maquina",NA,NA,NA,"1,2 l Orquesta ultra,",NA,NA,58.8,77,46.7,103.8,96.1,10.6,14.3,52.9,105.7,29.3,70,"24.900000000000002",9.9,"8","6.8","5.0999999999999996","-1.1000000000000001","-4.4000000000000004","-4.9000000000000004","-3.8","0.7","0.4","2.2000000000000002","9.1",2021
"1174",1174,1,"LARGO","SIN FUNGICIDA","ACA 360",9043,NA,5136,NA,"ACA",2013,"Grupo de qualidade 1","03-06-2021",NA,NA,NA,NA,NA,"Pla","PBS IIS-IV","Pampa subúmeda sur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soja","280-350",NA,"Siembra directa, maquina",NA,NA,NA,"1,2 l Orquesta ultra,",NA,NA,58.8,77,46.7,103.8,96.1,10.6,14.3,52.9,105.7,29.3,70,"24.900000000000002",9.9,"8","6.8","5.0999999999999996","-1.1000000000000001","-4.4000000000000004","-4.9000000000000004","-3.8","0.7","0.4","2.2000000000000002","9.1",2021
"1175",1175,1,"LARGO","SIN FUNGICIDA","ACA 362",4357,NA,4757,NA,"ACA",2020,"Grupo de qualidade 2","03-06-2021",NA,NA,NA,NA,NA,"Pla","PBS IIS-IV","Pampa subúmeda sur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soja","280-350",NA,"Siembra directa, maquina",NA,NA,NA,"1,2 l Orquesta ultra,",NA,NA,58.8,77,46.7,103.8,96.1,10.6,14.3,52.9,105.7,29.3,70,"24.900000000000002",9.9,"8","6.8","5.0999999999999996","-1.1000000000000001","-4.4000000000000004","-4.9000000000000004","-3.8","0.7","0.4","2.2000000000000002","9.1",2021
"1176",1176,1,"LARGO","SIN FUNGICIDA","ALGARROBO",2286,NA,4536,NA,"ASOCIADOS DON MARIO",2014,"Grupo de qualidade 2","03-06-2021",NA,NA,NA,NA,NA,"Pla","PBS IIS-IV","Pampa subúmeda sur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soja","280-350",NA,"Siembra directa, maquina",NA,NA,NA,"1,2 l Orquesta ultra,",NA,NA,58.8,77,46.7,103.8,96.1,10.6,14.3,52.9,105.7,29.3,70,"24.900000000000002",9.9,"8","6.8","5.0999999999999996","-1.1000000000000001","-4.4000000000000004","-4.9000000000000004","-3.8","0.7","0.4","2.2000000000000002","9.1",2021
"1177",1177,1,"LARGO","SIN FUNGICIDA","ALHAMBRA",5093,NA,5550,NA,"LIMAGRAIN",2013,"Grupo de qualidade 3","03-06-2021",NA,NA,NA,NA,NA,"Pla","PBS IIS-IV","Pampa subúmeda sur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soja","280-350",NA,"Siembra directa, maquina",NA,NA,NA,"1,2 l Orquesta ultra,",NA,NA,58.8,77,46.7,103.8,96.1,10.6,14.3,52.9,105.7,29.3,70,"24.900000000000002",9.9,"8","6.8","5.0999999999999996","-1.1000000000000001","-4.4000000000000004","-4.9000000000000004","-3.8","0.7","0.4","2.2000000000000002","9.1",2021
"1178",1178,1,"LARGO","SIN FUNGICIDA","BAGUETTE 620",5936,NA,5700,NA,"NIDERA",2017,"Grupo de qualidade 2","03-06-2021",NA,NA,NA,NA,NA,"Pla","PBS IIS-IV","Pampa subúmeda sur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soja","280-350",NA,"Siembra directa, maquina",NA,NA,NA,"1,2 l Orquesta ultra,",NA,NA,58.8,77,46.7,103.8,96.1,10.6,14.3,52.9,105.7,29.3,70,"24.900000000000002",9.9,"8","6.8","5.0999999999999996","-1.1000000000000001","-4.4000000000000004","-4.9000000000000004","-3.8","0.7","0.4","2.2000000000000002","9.1",2021
"1179",1179,1,"LARGO","SIN FUNGICIDA","BAGUETTE 680",3229,NA,5250,NA,"NIDERA",2017,"Grupo de qualidade 2","03-06-2021",NA,NA,NA,NA,NA,"Pla","PBS IIS-IV","Pampa subúmeda sur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soja","280-350",NA,"Siembra directa, maquina",NA,NA,NA,"1,2 l Orquesta ultra,",NA,NA,58.8,77,46.7,103.8,96.1,10.6,14.3,52.9,105.7,29.3,70,"24.900000000000002",9.9,"8","6.8","5.0999999999999996","-1.1000000000000001","-4.4000000000000004","-4.9000000000000004","-3.8","0.7","0.4","2.2000000000000002","9.1",2021
"1180",1180,1,"LARGO","SIN FUNGICIDA","BAGUETTE 750",5872,NA,6743,NA,"NIDERA",2016,"Grupo de qualidade 2","03-06-2021",NA,NA,NA,NA,NA,"Pla","PBS IIS-IV","Pampa subúmeda sur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soja","280-350",NA,"Siembra directa, maquina",NA,NA,NA,"1,2 l Orquesta ultra,",NA,NA,58.8,77,46.7,103.8,96.1,10.6,14.3,52.9,105.7,29.3,70,"24.900000000000002",9.9,"8","6.8","5.0999999999999996","-1.1000000000000001","-4.4000000000000004","-4.9000000000000004","-3.8","0.7","0.4","2.2000000000000002","9.1",2021
"1181",1181,1,"LARGO","SIN FUNGICIDA","BASILIO",6057,NA,6107,NA,"BIOCERES",2015,"Grupo de qualidade 2","03-06-2021",NA,NA,NA,NA,NA,"Pla","PBS IIS-IV","Pampa subúmeda sur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soja","280-350",NA,"Siembra directa, maquina",NA,NA,NA,"1,2 l Orquesta ultra,",NA,NA,58.8,77,46.7,103.8,96.1,10.6,14.3,52.9,105.7,29.3,70,"24.900000000000002",9.9,"8","6.8","5.0999999999999996","-1.1000000000000001","-4.4000000000000004","-4.9000000000000004","-3.8","0.7","0.4","2.2000000000000002","9.1",2021
"1182",1182,1,"LARGO","SIN FUNGICIDA","BUCK CAMBÁ",4536,NA,6279,NA,"BUCK SEMILLAS",2018,"Grupo de qualidade 1","03-06-2021",NA,NA,NA,NA,NA,"Pla","PBS IIS-IV","Pampa subúmeda sur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soja","280-350",NA,"Siembra directa, maquina",NA,NA,NA,"1,2 l Orquesta ultra,",NA,NA,58.8,77,46.7,103.8,96.1,10.6,14.3,52.9,105.7,29.3,70,"24.900000000000002",9.9,"8","6.8","5.0999999999999996","-1.1000000000000001","-4.4000000000000004","-4.9000000000000004","-3.8","0.7","0.4","2.2000000000000002","9.1",2021
"1183",1183,1,"LARGO","SIN FUNGICIDA","BUCK COLIHUE",6572,NA,6914,NA,"BUCK SEMILLAS",2019,"Grupo de qualidade 2","03-06-2021",NA,NA,NA,NA,NA,"Pla","PBS IIS-IV","Pampa subúmeda sur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soja","280-350",NA,"Siembra directa, maquina",NA,NA,NA,"1,2 l Orquesta ultra,",NA,NA,58.8,77,46.7,103.8,96.1,10.6,14.3,52.9,105.7,29.3,70,"24.900000000000002",9.9,"8","6.8","5.0999999999999996","-1.1000000000000001","-4.4000000000000004","-4.9000000000000004","-3.8","0.7","0.4","2.2000000000000002","9.1",2021
"1184",1184,1,"LARGO","SIN FUNGICIDA","BUCK CUMELEN",5093,NA,5400,NA,"BUCK SEMILLAS",2019,"Grupo de qualidade 2","03-06-2021",NA,NA,NA,NA,NA,"Pla","PBS IIS-IV","Pampa subúmeda sur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soja","280-350",NA,"Siembra directa, maquina",NA,NA,NA,"1,2 l Orquesta ultra,",NA,NA,58.8,77,46.7,103.8,96.1,10.6,14.3,52.9,105.7,29.3,70,"24.900000000000002",9.9,"8","6.8","5.0999999999999996","-1.1000000000000001","-4.4000000000000004","-4.9000000000000004","-3.8","0.7","0.4","2.2000000000000002","9.1",2021
