"","nome_doc","epoca","ciclo","fungicida","cultivar","rep_i","rep_ii","rep_iii","rep_iv","rep_v","subregiao","localidade","coordenador_a","colaborador_a","subregiao_abrev","subregiao_nome","desenho_experimental","num_total_cultivares_intervinientes","num_total_de_parcelas_por_ensaio","comprimento_medio_m","largura_m","distancia_entre_fileras_cm","numero_de_fileras","solo","materia_organica_percentual","nitrogeno_ppm","fosforo_ppm","potasio_ppm","tipo","textura","nan_mg_kg","cultivo_antecesor","densidad_sementes_m2","densidad_sementes_kg_ha","sistema","uso_de_fertilizante","uso_de_irrigacao","uso_de_herbicida","uso_de_fungicida","uso_de_insecticida","uso_de_outros_produtos","chuvas_janeiro","chuvas_fevereiro","chuvas_marco","chuvas_abril","chuvas_maio","chuvas_junho","chuvas_julho","chuvas_agosto","chuvas_setembro","chuvas_outubro","chuvas_novembro","chuvas_dezembro","temp_janeiro","temp_fevereiro","temp_marco","temp_abril","temp_maio","temp_junho","temp_julho","temp_agosto","temp_setembro","temp_outubro","temp_novembro","temp_dezembro"
"230","Dados/Dados_Brutos/2021-2022/ret_2021_pampa_ondulada_sur_pos_iin-iis_inta-pergamino_va","2","LARGOS E INTERMEDIOS","SIN FUNG.","CEDRO",4780,3663,4015,NA,NA,"Pos","Pergamino, Bs As","Bainotti Carlos, Gomez Dionisio","Lanzillotta Juan Jose","POS IIN-IIS","Pampa ondulada sur","DBCA",147,"663","5.5","1.4","0.2",7,"Argiudol tipico",NA,NA,NA,NA,"Serie Pergamino","Franco limosa",NA,"Soja 1°","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","150","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","1,2 l Orquesta ultra, en dos oportunidades",NA,NA,144,32,107,77,75,5,26,26,26,41,134," 36",22.8,"22.8","19.899999999999999","18.7","13.4","9.8000000000000007","9.6","12.1","14.4","17.8","20.2","23.7"
"231","Dados/Dados_Brutos/2021-2022/ret_2021_pampa_ondulada_sur_pos_iin-iis_inta-pergamino_va","2","LARGOS E INTERMEDIOS","SIN FUNG.","365",4461,4430,3246,NA,NA,"Pos","Pergamino, Bs As","Bainotti Carlos, Gomez Dionisio","Lanzillotta Juan Jose","POS IIN-IIS","Pampa ondulada sur","DBCA",147,"663","5.5","1.4","0.2",7,"Argiudol tipico",NA,NA,NA,NA,"Serie Pergamino","Franco limosa",NA,"Soja 1°","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","150","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","1,2 l Orquesta ultra, en dos oportunidades",NA,NA,144,32,107,77,75,5,26,26,26,41,134," 36",22.8,"22.8","19.899999999999999","18.7","13.4","9.8000000000000007","9.6","12.1","14.4","17.8","20.2","23.7"
"232","Dados/Dados_Brutos/2021-2022/ret_2021_pampa_ondulada_sur_pos_iin-iis_inta-pergamino_va","2","LARGOS E INTERMEDIOS","SIN FUNG.","ACA 360",4892,3700,3772,NA,NA,"Pos","Pergamino, Bs As","Bainotti Carlos, Gomez Dionisio","Lanzillotta Juan Jose","POS IIN-IIS","Pampa ondulada sur","DBCA",147,"663","5.5","1.4","0.2",7,"Argiudol tipico",NA,NA,NA,NA,"Serie Pergamino","Franco limosa",NA,"Soja 1°","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","150","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","1,2 l Orquesta ultra, en dos oportunidades",NA,NA,144,32,107,77,75,5,26,26,26,41,134," 36",22.8,"22.8","19.899999999999999","18.7","13.4","9.8000000000000007","9.6","12.1","14.4","17.8","20.2","23.7"
"233","Dados/Dados_Brutos/2021-2022/ret_2021_pampa_ondulada_sur_pos_iin-iis_inta-pergamino_va","2","LARGOS E INTERMEDIOS","SIN FUNG.","362",4538,4579,4034,NA,NA,"Pos","Pergamino, Bs As","Bainotti Carlos, Gomez Dionisio","Lanzillotta Juan Jose","POS IIN-IIS","Pampa ondulada sur","DBCA",147,"663","5.5","1.4","0.2",7,"Argiudol tipico",NA,NA,NA,NA,"Serie Pergamino","Franco limosa",NA,"Soja 1°","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","150","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","1,2 l Orquesta ultra, en dos oportunidades",NA,NA,144,32,107,77,75,5,26,26,26,41,134," 36",22.8,"22.8","19.899999999999999","18.7","13.4","9.8000000000000007","9.6","12.1","14.4","17.8","20.2","23.7"
"234","Dados/Dados_Brutos/2021-2022/ret_2021_pampa_ondulada_sur_pos_iin-iis_inta-pergamino_va","2","LARGOS E INTERMEDIOS","SIN FUNG.","ACA 602",5128,5632,5221,NA,NA,"Pos","Pergamino, Bs As","Bainotti Carlos, Gomez Dionisio","Lanzillotta Juan Jose","POS IIN-IIS","Pampa ondulada sur","DBCA",147,"663","5.5","1.4","0.2",7,"Argiudol tipico",NA,NA,NA,NA,"Serie Pergamino","Franco limosa",NA,"Soja 1°","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","150","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","1,2 l Orquesta ultra, en dos oportunidades",NA,NA,144,32,107,77,75,5,26,26,26,41,134," 36",22.8,"22.8","19.899999999999999","18.7","13.4","9.8000000000000007","9.6","12.1","14.4","17.8","20.2","23.7"
"235","Dados/Dados_Brutos/2021-2022/ret_2021_pampa_ondulada_sur_pos_iin-iis_inta-pergamino_va","2","LARGOS E INTERMEDIOS","SIN FUNG.","603",4733,4630,4517,NA,NA,"Pos","Pergamino, Bs As","Bainotti Carlos, Gomez Dionisio","Lanzillotta Juan Jose","POS IIN-IIS","Pampa ondulada sur","DBCA",147,"663","5.5","1.4","0.2",7,"Argiudol tipico",NA,NA,NA,NA,"Serie Pergamino","Franco limosa",NA,"Soja 1°","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","150","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","1,2 l Orquesta ultra, en dos oportunidades",NA,NA,144,32,107,77,75,5,26,26,26,41,134," 36",22.8,"22.8","19.899999999999999","18.7","13.4","9.8000000000000007","9.6","12.1","14.4","17.8","20.2","23.7"
"236","Dados/Dados_Brutos/2021-2022/ret_2021_pampa_ondulada_sur_pos_iin-iis_inta-pergamino_va","2","LARGOS E INTERMEDIOS","SIN FUNG.","ACA 604",5404,5053,4723,NA,NA,"Pos","Pergamino, Bs As","Bainotti Carlos, Gomez Dionisio","Lanzillotta Juan Jose","POS IIN-IIS","Pampa ondulada sur","DBCA",147,"663","5.5","1.4","0.2",7,"Argiudol tipico",NA,NA,NA,NA,"Serie Pergamino","Franco limosa",NA,"Soja 1°","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","150","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","1,2 l Orquesta ultra, en dos oportunidades",NA,NA,144,32,107,77,75,5,26,26,26,41,134," 36",22.8,"22.8","19.899999999999999","18.7","13.4","9.8000000000000007","9.6","12.1","14.4","17.8","20.2","23.7"
"237","Dados/Dados_Brutos/2021-2022/ret_2021_pampa_ondulada_sur_pos_iin-iis_inta-pergamino_va","2","LARGOS E INTERMEDIOS","SIN FUNG.","KLEIN 100 ANOS",4532,4841,4120,NA,NA,"Pos","Pergamino, Bs As","Bainotti Carlos, Gomez Dionisio","Lanzillotta Juan Jose","POS IIN-IIS","Pampa ondulada sur","DBCA",147,"663","5.5","1.4","0.2",7,"Argiudol tipico",NA,NA,NA,NA,"Serie Pergamino","Franco limosa",NA,"Soja 1°","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","150","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","1,2 l Orquesta ultra, en dos oportunidades",NA,NA,144,32,107,77,75,5,26,26,26,41,134," 36",22.8,"22.8","19.899999999999999","18.7","13.4","9.8000000000000007","9.6","12.1","14.4","17.8","20.2","23.7"
"238","Dados/Dados_Brutos/2021-2022/ret_2021_pampa_ondulada_sur_pos_iin-iis_inta-pergamino_va","2","LARGOS E INTERMEDIOS","SIN FUNG.","KLEIN GEMINIS",4425,3716,4024,NA,NA,"Pos","Pergamino, Bs As","Bainotti Carlos, Gomez Dionisio","Lanzillotta Juan Jose","POS IIN-IIS","Pampa ondulada sur","DBCA",147,"663","5.5","1.4","0.2",7,"Argiudol tipico",NA,NA,NA,NA,"Serie Pergamino","Franco limosa",NA,"Soja 1°","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","150","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","1,2 l Orquesta ultra, en dos oportunidades",NA,NA,144,32,107,77,75,5,26,26,26,41,134," 36",22.8,"22.8","19.899999999999999","18.7","13.4","9.8000000000000007","9.6","12.1","14.4","17.8","20.2","23.7"
"239","Dados/Dados_Brutos/2021-2022/ret_2021_pampa_ondulada_sur_pos_iin-iis_inta-pergamino_va","2","LARGOS E INTERMEDIOS","SIN FUNG.","KLEIN MINERVA",5048,4099,3520,NA,NA,"Pos","Pergamino, Bs As","Bainotti Carlos, Gomez Dionisio","Lanzillotta Juan Jose","POS IIN-IIS","Pampa ondulada sur","DBCA",147,"663","5.5","1.4","0.2",7,"Argiudol tipico",NA,NA,NA,NA,"Serie Pergamino","Franco limosa",NA,"Soja 1°","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","150","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","1,2 l Orquesta ultra, en dos oportunidades",NA,NA,144,32,107,77,75,5,26,26,26,41,134," 36",22.8,"22.8","19.899999999999999","18.7","13.4","9.8000000000000007","9.6","12.1","14.4","17.8","20.2","23.7"
"240","Dados/Dados_Brutos/2021-2022/ret_2021_pampa_ondulada_sur_pos_iin-iis_inta-pergamino_va","2","LARGOS E INTERMEDIOS","SIN FUNG.","KLEIN TITANIO CL",4619,3718,3483,NA,NA,"Pos","Pergamino, Bs As","Bainotti Carlos, Gomez Dionisio","Lanzillotta Juan Jose","POS IIN-IIS","Pampa ondulada sur","DBCA",147,"663","5.5","1.4","0.2",7,"Argiudol tipico",NA,NA,NA,NA,"Serie Pergamino","Franco limosa",NA,"Soja 1°","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","150","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","1,2 l Orquesta ultra, en dos oportunidades",NA,NA,144,32,107,77,75,5,26,26,26,41,134," 36",22.8,"22.8","19.899999999999999","18.7","13.4","9.8000000000000007","9.6","12.1","14.4","17.8","20.2","23.7"
"241","Dados/Dados_Brutos/2021-2022/ret_2021_pampa_ondulada_sur_pos_iin-iis_inta-pergamino_va","2","LARGOS E INTERMEDIOS","SIN FUNG.","KLEIN SELENIO CL",4439,3859,3890,NA,NA,"Pos","Pergamino, Bs As","Bainotti Carlos, Gomez Dionisio","Lanzillotta Juan Jose","POS IIN-IIS","Pampa ondulada sur","DBCA",147,"663","5.5","1.4","0.2",7,"Argiudol tipico",NA,NA,NA,NA,"Serie Pergamino","Franco limosa",NA,"Soja 1°","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","150","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","1,2 l Orquesta ultra, en dos oportunidades",NA,NA,144,32,107,77,75,5,26,26,26,41,134," 36",22.8,"22.8","19.899999999999999","18.7","13.4","9.8000000000000007","9.6","12.1","14.4","17.8","20.2","23.7"
"242","Dados/Dados_Brutos/2021-2022/ret_2021_pampa_ondulada_sur_pos_iin-iis_inta-pergamino_va","2","LARGOS E INTERMEDIOS","SIN FUNG.","KLEIN LIEBRE",5346,4872,4666,NA,NA,"Pos","Pergamino, Bs As","Bainotti Carlos, Gomez Dionisio","Lanzillotta Juan Jose","POS IIN-IIS","Pampa ondulada sur","DBCA",147,"663","5.5","1.4","0.2",7,"Argiudol tipico",NA,NA,NA,NA,"Serie Pergamino","Franco limosa",NA,"Soja 1°","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","150","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","1,2 l Orquesta ultra, en dos oportunidades",NA,NA,144,32,107,77,75,5,26,26,26,41,134," 36",22.8,"22.8","19.899999999999999","18.7","13.4","9.8000000000000007","9.6","12.1","14.4","17.8","20.2","23.7"
"243","Dados/Dados_Brutos/2021-2022/ret_2021_pampa_ondulada_sur_pos_iin-iis_inta-pergamino_va","2","LARGOS E INTERMEDIOS","SIN FUNG.","KLEIN FAVORITO II",5325,5212,4759,NA,NA,"Pos","Pergamino, Bs As","Bainotti Carlos, Gomez Dionisio","Lanzillotta Juan Jose","POS IIN-IIS","Pampa ondulada sur","DBCA",147,"663","5.5","1.4","0.2",7,"Argiudol tipico",NA,NA,NA,NA,"Serie Pergamino","Franco limosa",NA,"Soja 1°","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","150","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","1,2 l Orquesta ultra, en dos oportunidades",NA,NA,144,32,107,77,75,5,26,26,26,41,134," 36",22.8,"22.8","19.899999999999999","18.7","13.4","9.8000000000000007","9.6","12.1","14.4","17.8","20.2","23.7"
"244","Dados/Dados_Brutos/2021-2022/ret_2021_pampa_ondulada_sur_pos_iin-iis_inta-pergamino_va","2","LARGOS E INTERMEDIOS","SIN FUNG.","KLEIN PROMETEO",3214,3008,3028,NA,NA,"Pos","Pergamino, Bs As","Bainotti Carlos, Gomez Dionisio","Lanzillotta Juan Jose","POS IIN-IIS","Pampa ondulada sur","DBCA",147,"663","5.5","1.4","0.2",7,"Argiudol tipico",NA,NA,NA,NA,"Serie Pergamino","Franco limosa",NA,"Soja 1°","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","150","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","1,2 l Orquesta ultra, en dos oportunidades",NA,NA,144,32,107,77,75,5,26,26,26,41,134," 36",22.8,"22.8","19.899999999999999","18.7","13.4","9.8000000000000007","9.6","12.1","14.4","17.8","20.2","23.7"
"245","Dados/Dados_Brutos/2021-2022/ret_2021_pampa_ondulada_sur_pos_iin-iis_inta-pergamino_va","2","LARGOS E INTERMEDIOS","SIN FUNG.","MS INTA 119",4692,4007,4526,NA,NA,"Pos","Pergamino, Bs As","Bainotti Carlos, Gomez Dionisio","Lanzillotta Juan Jose","POS IIN-IIS","Pampa ondulada sur","DBCA",147,"663","5.5","1.4","0.2",7,"Argiudol tipico",NA,NA,NA,NA,"Serie Pergamino","Franco limosa",NA,"Soja 1°","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","150","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","1,2 l Orquesta ultra, en dos oportunidades",NA,NA,144,32,107,77,75,5,26,26,26,41,134," 36",22.8,"22.8","19.899999999999999","18.7","13.4","9.8000000000000007","9.6","12.1","14.4","17.8","20.2","23.7"
"246","Dados/Dados_Brutos/2021-2022/ret_2021_pampa_ondulada_sur_pos_iin-iis_inta-pergamino_va","2","LARGOS E INTERMEDIOS","SIN FUNG.","MS INTA 415",4739,4428,4656,NA,NA,"Pos","Pergamino, Bs As","Bainotti Carlos, Gomez Dionisio","Lanzillotta Juan Jose","POS IIN-IIS","Pampa ondulada sur","DBCA",147,"663","5.5","1.4","0.2",7,"Argiudol tipico",NA,NA,NA,NA,"Serie Pergamino","Franco limosa",NA,"Soja 1°","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","150","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","1,2 l Orquesta ultra, en dos oportunidades",NA,NA,144,32,107,77,75,5,26,26,26,41,134," 36",22.8,"22.8","19.899999999999999","18.7","13.4","9.8000000000000007","9.6","12.1","14.4","17.8","20.2","23.7"
"247","Dados/Dados_Brutos/2021-2022/ret_2021_pampa_ondulada_sur_pos_iin-iis_inta-pergamino_va","2","LARGOS E INTERMEDIOS","SIN FUNG.","BASILIO",4656,3994,4087,NA,NA,"Pos","Pergamino, Bs As","Bainotti Carlos, Gomez Dionisio","Lanzillotta Juan Jose","POS IIN-IIS","Pampa ondulada sur","DBCA",147,"663","5.5","1.4","0.2",7,"Argiudol tipico",NA,NA,NA,NA,"Serie Pergamino","Franco limosa",NA,"Soja 1°","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","150","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","1,2 l Orquesta ultra, en dos oportunidades",NA,NA,144,32,107,77,75,5,26,26,26,41,134," 36",22.8,"22.8","19.899999999999999","18.7","13.4","9.8000000000000007","9.6","12.1","14.4","17.8","20.2","23.7"
"248","Dados/Dados_Brutos/2021-2022/ret_2021_pampa_ondulada_sur_pos_iin-iis_inta-pergamino_va","2","LARGOS E INTERMEDIOS","SIN FUNG.","GUAYABO",5651,4970,4713,NA,NA,"Pos","Pergamino, Bs As","Bainotti Carlos, Gomez Dionisio","Lanzillotta Juan Jose","POS IIN-IIS","Pampa ondulada sur","DBCA",147,"663","5.5","1.4","0.2",7,"Argiudol tipico",NA,NA,NA,NA,"Serie Pergamino","Franco limosa",NA,"Soja 1°","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","150","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","1,2 l Orquesta ultra, en dos oportunidades",NA,NA,144,32,107,77,75,5,26,26,26,41,134," 36",22.8,"22.8","19.899999999999999","18.7","13.4","9.8000000000000007","9.6","12.1","14.4","17.8","20.2","23.7"
"249","Dados/Dados_Brutos/2021-2022/ret_2021_pampa_ondulada_sur_pos_iin-iis_inta-pergamino_va","2","LARGOS E INTERMEDIOS","SIN FUNG.","JACARANDA",5283,4848,4371,NA,NA,"Pos","Pergamino, Bs As","Bainotti Carlos, Gomez Dionisio","Lanzillotta Juan Jose","POS IIN-IIS","Pampa ondulada sur","DBCA",147,"663","5.5","1.4","0.2",7,"Argiudol tipico",NA,NA,NA,NA,"Serie Pergamino","Franco limosa",NA,"Soja 1°","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","150","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","1,2 l Orquesta ultra, en dos oportunidades",NA,NA,144,32,107,77,75,5,26,26,26,41,134," 36",22.8,"22.8","19.899999999999999","18.7","13.4","9.8000000000000007","9.6","12.1","14.4","17.8","20.2","23.7"
"250","Dados/Dados_Brutos/2021-2022/ret_2021_pampa_ondulada_sur_pos_iin-iis_inta-pergamino_va","2","LARGOS E INTERMEDIOS","SIN FUNG.","BAGUETTE 620",5094,5324,4374,NA,NA,"Pos","Pergamino, Bs As","Bainotti Carlos, Gomez Dionisio","Lanzillotta Juan Jose","POS IIN-IIS","Pampa ondulada sur","DBCA",147,"663","5.5","1.4","0.2",7,"Argiudol tipico",NA,NA,NA,NA,"Serie Pergamino","Franco limosa",NA,"Soja 1°","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","150","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","1,2 l Orquesta ultra, en dos oportunidades",NA,NA,144,32,107,77,75,5,26,26,26,41,134," 36",22.8,"22.8","19.899999999999999","18.7","13.4","9.8000000000000007","9.6","12.1","14.4","17.8","20.2","23.7"
"251","Dados/Dados_Brutos/2021-2022/ret_2021_pampa_ondulada_sur_pos_iin-iis_inta-pergamino_va","2","LARGOS E INTERMEDIOS","SIN FUNG.","BAGUETTE 680",4077,3601,3477,NA,NA,"Pos","Pergamino, Bs As","Bainotti Carlos, Gomez Dionisio","Lanzillotta Juan Jose","POS IIN-IIS","Pampa ondulada sur","DBCA",147,"663","5.5","1.4","0.2",7,"Argiudol tipico",NA,NA,NA,NA,"Serie Pergamino","Franco limosa",NA,"Soja 1°","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","150","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","1,2 l Orquesta ultra, en dos oportunidades",NA,NA,144,32,107,77,75,5,26,26,26,41,134," 36",22.8,"22.8","19.899999999999999","18.7","13.4","9.8000000000000007","9.6","12.1","14.4","17.8","20.2","23.7"
"252","Dados/Dados_Brutos/2021-2022/ret_2021_pampa_ondulada_sur_pos_iin-iis_inta-pergamino_va","2","LARGOS E INTERMEDIOS","SIN FUNG.","ALHAMBRA",4703,4294,4001,NA,NA,"Pos","Pergamino, Bs As","Bainotti Carlos, Gomez Dionisio","Lanzillotta Juan Jose","POS IIN-IIS","Pampa ondulada sur","DBCA",147,"663","5.5","1.4","0.2",7,"Argiudol tipico",NA,NA,NA,NA,"Serie Pergamino","Franco limosa",NA,"Soja 1°","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","150","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","1,2 l Orquesta ultra, en dos oportunidades",NA,NA,144,32,107,77,75,5,26,26,26,41,134," 36",22.8,"22.8","19.899999999999999","18.7","13.4","9.8000000000000007","9.6","12.1","14.4","17.8","20.2","23.7"
"253","Dados/Dados_Brutos/2021-2022/ret_2021_pampa_ondulada_sur_pos_iin-iis_inta-pergamino_va","2","LARGOS E INTERMEDIOS","SIN FUNG.","LG PAMPERO",5278,4712,4116,NA,NA,"Pos","Pergamino, Bs As","Bainotti Carlos, Gomez Dionisio","Lanzillotta Juan Jose","POS IIN-IIS","Pampa ondulada sur","DBCA",147,"663","5.5","1.4","0.2",7,"Argiudol tipico",NA,NA,NA,NA,"Serie Pergamino","Franco limosa",NA,"Soja 1°","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","150","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","1,2 l Orquesta ultra, en dos oportunidades",NA,NA,144,32,107,77,75,5,26,26,26,41,134," 36",22.8,"22.8","19.899999999999999","18.7","13.4","9.8000000000000007","9.6","12.1","14.4","17.8","20.2","23.7"
"254","Dados/Dados_Brutos/2021-2022/ret_2021_pampa_ondulada_sur_pos_iin-iis_inta-pergamino_va","2","LARGOS E INTERMEDIOS","SIN FUNG.","LG ZAINO",5082,5134,4625,NA,NA,"Pos","Pergamino, Bs As","Bainotti Carlos, Gomez Dionisio","Lanzillotta Juan Jose","POS IIN-IIS","Pampa ondulada sur","DBCA",147,"663","5.5","1.4","0.2",7,"Argiudol tipico",NA,NA,NA,NA,"Serie Pergamino","Franco limosa",NA,"Soja 1°","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","150","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","1,2 l Orquesta ultra, en dos oportunidades",NA,NA,144,32,107,77,75,5,26,26,26,41,134," 36",22.8,"22.8","19.899999999999999","18.7","13.4","9.8000000000000007","9.6","12.1","14.4","17.8","20.2","23.7"
"255","Dados/Dados_Brutos/2021-2022/ret_2021_pampa_ondulada_sur_pos_iin-iis_inta-pergamino_va","2","LARGOS E INTERMEDIOS","SIN FUNG.","LG ARLASK",4630,4074,3663,NA,NA,"Pos","Pergamino, Bs As","Bainotti Carlos, Gomez Dionisio","Lanzillotta Juan Jose","POS IIN-IIS","Pampa ondulada sur","DBCA",147,"663","5.5","1.4","0.2",7,"Argiudol tipico",NA,NA,NA,NA,"Serie Pergamino","Franco limosa",NA,"Soja 1°","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","150","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","1,2 l Orquesta ultra, en dos oportunidades",NA,NA,144,32,107,77,75,5,26,26,26,41,134," 36",22.8,"22.8","19.899999999999999","18.7","13.4","9.8000000000000007","9.6","12.1","14.4","17.8","20.2","23.7"
"256","Dados/Dados_Brutos/2021-2022/ret_2021_pampa_ondulada_sur_pos_iin-iis_inta-pergamino_va","2","LARGOS E INTERMEDIOS","SIN FUNG.","LAPACHO",4120,3368,NA,NA,NA,"Pos","Pergamino, Bs As","Bainotti Carlos, Gomez Dionisio","Lanzillotta Juan Jose","POS IIN-IIS","Pampa ondulada sur","DBCA",147,"663","5.5","1.4","0.2",7,"Argiudol tipico",NA,NA,NA,NA,"Serie Pergamino","Franco limosa",NA,"Soja 1°","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","150","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","1,2 l Orquesta ultra, en dos oportunidades",NA,NA,144,32,107,77,75,5,26,26,26,41,134," 36",22.8,"22.8","19.899999999999999","18.7","13.4","9.8000000000000007","9.6","12.1","14.4","17.8","20.2","23.7"
"257","Dados/Dados_Brutos/2021-2022/ret_2021_pampa_ondulada_sur_pos_iin-iis_inta-pergamino_va","2","LARGOS E INTERMEDIOS","SIN FUNG.","BUCK DESTELLO",3914,3894,3760,NA,NA,"Pos","Pergamino, Bs As","Bainotti Carlos, Gomez Dionisio","Lanzillotta Juan Jose","POS IIN-IIS","Pampa ondulada sur","DBCA",147,"663","5.5","1.4","0.2",7,"Argiudol tipico",NA,NA,NA,NA,"Serie Pergamino","Franco limosa",NA,"Soja 1°","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","150","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","1,2 l Orquesta ultra, en dos oportunidades",NA,NA,144,32,107,77,75,5,26,26,26,41,134," 36",22.8,"22.8","19.899999999999999","18.7","13.4","9.8000000000000007","9.6","12.1","14.4","17.8","20.2","23.7"
"258","Dados/Dados_Brutos/2021-2022/ret_2021_pampa_ondulada_sur_pos_iin-iis_inta-pergamino_va","2","LARGOS E INTERMEDIOS","SIN FUNG.","BUCK RESPLANDOR",4584,3826,3571,NA,NA,"Pos","Pergamino, Bs As","Bainotti Carlos, Gomez Dionisio","Lanzillotta Juan Jose","POS IIN-IIS","Pampa ondulada sur","DBCA",147,"663","5.5","1.4","0.2",7,"Argiudol tipico",NA,NA,NA,NA,"Serie Pergamino","Franco limosa",NA,"Soja 1°","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","150","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","1,2 l Orquesta ultra, en dos oportunidades",NA,NA,144,32,107,77,75,5,26,26,26,41,134," 36",22.8,"22.8","19.899999999999999","18.7","13.4","9.8000000000000007","9.6","12.1","14.4","17.8","20.2","23.7"
"259","Dados/Dados_Brutos/2021-2022/ret_2021_pampa_ondulada_sur_pos_iin-iis_inta-pergamino_va","2","LARGOS E INTERMEDIOS","SIN FUNG.","BUCK EXP 400528",5249,5383,4671,NA,NA,"Pos","Pergamino, Bs As","Bainotti Carlos, Gomez Dionisio","Lanzillotta Juan Jose","POS IIN-IIS","Pampa ondulada sur","DBCA",147,"663","5.5","1.4","0.2",7,"Argiudol tipico",NA,NA,NA,NA,"Serie Pergamino","Franco limosa",NA,"Soja 1°","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","150","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","1,2 l Orquesta ultra, en dos oportunidades",NA,NA,144,32,107,77,75,5,26,26,26,41,134," 36",22.8,"22.8","19.899999999999999","18.7","13.4","9.8000000000000007","9.6","12.1","14.4","17.8","20.2","23.7"
